"reviewId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore","movieId"
2100862,"2012-08-23","Kerry Lengel","/critics/kerry-lengel","rotten",False,True,False,True,"/critics/source/642","Arizona Republic","http://www.azcentral.com/thingstodo/movies/articles/2012/08/21/20120821hermano-movie-review.html","The over-the-top opening, which evokes baby Moses in the bulrushes, indicates grand ambitions, but unfortunately the gritty realism of Rasquin's cinematic style is just camouflage for another cliched sports flick.","NEGATIVE","2.5/5","930f80f8-ba5c-3320-b3a6-48fd27587907"
2100911,"2012-08-23","Frank Swietek","/critics/frank-swietek","fresh",True,False,False,False,"/critics/source/347","One Guy's Opinion","http://www.oneguysopinion.com/Review.php?ID=3605","An uneasy combination of good and bad, which earns a mild recommendation on the strength of the two lead performances and its success in capturing the desperate milieu of Caracas' teeming underclass.","POSITIVE","B-","930f80f8-ba5c-3320-b3a6-48fd27587907"
2100962,"2012-08-23","Jeannette Catsoulis","/critics/jeannette-catsoulis","fresh",True,False,"",True,"/critics/source/337","New York Times","","The sports-as-savior theme is an old one, but this confident movie, alternately volatile and tender, coats its clichs in winningly natural performances and Enrique Aular's kinetic photography.","POSITIVE","3/5","930f80f8-ba5c-3320-b3a6-48fd27587907"
2100969,"2012-08-23","Robert Abele","/critics/robert-abele","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","http://www.latimes.com/entertainment/movies/moviesnow/la-et-mn-hermano-review-20120824,0,1486630.story","""Hermano"" is well-trod acreage, but there's a vitality here that's easy to appreciate.","POSITIVE","3/5","930f80f8-ba5c-3320-b3a6-48fd27587907"
2101269,"2012-08-24","Todd Jorgenson","/critics/todd-jorgenson","rotten",False,True,False,False,"/critics/source/1731","Cinemalogue","http://www.cinemalogue.com/2012/08/24/capsule-reviews-for-aug-24/","The story feels driven more by coincidence than authenticity, leading to an eye-rolling climax.","NEGATIVE","","930f80f8-ba5c-3320-b3a6-48fd27587907"
2102536,"2012-09-04","Josh Larsen","/critics/josh-larsen","fresh",True,False,False,False,"/critics/source/1959","LarsenOnFilm","http://www.larsenonfilm.com/index.php?Page=SoloReview&ReviewID=2141","...reveals pockets of empathy existing in defiance of Iran's oppressive regime.","POSITIVE","3.5/4","144d8fde-a175-3e4b-9c7c-327e99fd956d"
2104606,"2012-09-16","Rob Humanick","/critics/rob-humanick","rotten",False,True,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/hermano/6471","Venezuelan filmmaker Marcel Rasquin's Hermano is a well-meaning melodrama, equal parts heartfelt and contrived.","NEGATIVE","2/4","930f80f8-ba5c-3320-b3a6-48fd27587907"
2117274,"2012-12-04","Nick McCarthy","/critics/nick-mccarthy","rotten",False,True,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/heleno/6723","The film hints at a kicky, impressionistic style that director Jos Henrique Fonseca never effectively employs to actually communicate Heleno de Freitas's demons.","NEGATIVE","2/4","207a42c9-a882-35d0-838e-7782cc22aeef"
2117288,"2012-12-04","Sam Adams","/critics/sam-adams","rotten",False,True,"",True,"/critics/source/1651","Time Out","","From its flash-forward framing sequence to its glossy black and white images, the film emulates Raging Bull in nearly every particular, while failing to capture even a sliver of that tortured-soul sports-movie's insight or visceral power.","NEGATIVE","1/5","207a42c9-a882-35d0-838e-7782cc22aeef"
2117352,"2012-12-04","Michael Atkinson","/critics/michael-atkinson","rotten",False,True,False,True,"/critics/source/472","Village Voice","http://www.villagevoice.com/2012-12-05/film/heleno-is-defeated-by-movie-formula/","You're stuck daydreaming about a far, far better movie.","NEGATIVE","","207a42c9-a882-35d0-838e-7782cc22aeef"
2117436,"2012-12-05","Lisa Schwarzbaum","/critics/lisa-schwarzbaum","fresh",True,False,False,True,"/critics/source/150","Entertainment Weekly","http://www.ew.com/ew/article/0,,20653682,00.html","Jos Henrique Fonseca's handsome black-and-white, impressionistic bio-drama goes very Raging Bull-ish, to tell a piece of the story of Heleno de Freitas, a Brazilian soccer star with matinee-idol charisma.","POSITIVE","B+","207a42c9-a882-35d0-838e-7782cc22aeef"
2117416,"2012-12-05","Eric Henderson","/critics/eric-henderson","rotten",False,True,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/playing-for-keeps/6727","Gabriele Muccino's film is knee-deep in ""don't hate the player, hate the game"" territory.","NEGATIVE",".5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117418,"2012-12-05","Justin Chang","/critics/justin-chang","rotten",False,True,False,True,"/critics/source/466","Variety","http://www.variety.com/review/VE1117948788?refcatid=31","A modestly affecting reconciliation drama wrapped in a so-so sports movie by way of a misogynistic romantic comedy, Playing for Keeps can't stop tripping all over itself.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117419,"2012-12-05","Stephen Farber","/critics/stephen-farber","rotten",False,True,False,True,"/critics/source/213","Hollywood Reporter","http://www.hollywoodreporter.com/movie/playing-keeps/review/393549","Attractive actors can't redeem a sodden script.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117432,"2012-12-05","Christy Lemire","/critics/christy-lemire","rotten",False,True,False,True,"/critics/source/531","Associated Press","http://www.startribune.com/entertainment/movies/182237151.html?refer=y","It is truly baffling that all the talented, acclaimed actors involved actually read this script and then agreed to devote their time to this movie, especially given its uncomfortably flagrant misogynistic streak.","NEGATIVE","0/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117442,"2012-12-05","Roger Moore","/critics/roger-moore","rotten",False,True,False,True,"/critics/source/2448","Tribune News Service","http://rogersmovienation.com/2013/01/02/movie-review-gerard-butlers-career-slide-continues-with-playing-for-keeps/","Gerard Butler, what went wrong?","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117445,"2012-12-05","Emanuel Levy","/critics/emanuel-levy","rotten",False,True,False,False,"/critics/source/1626","EmanuelLevy.Com","http://www.emanuellevy.com/review/playing-for-keeps/","Wasting the talents of seveal charming actresses, this misogynistic romantic ccomedy is one of the silliest films of the year.","NEGATIVE","D","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117723,"2012-12-06","Jeannette Catsoulis","/critics/jeannette-catsoulis","fresh",True,False,"",True,"/critics/source/337","New York Times","","Equal parts temper and tenderness, lust and incaution, ""Heleno"" is short on specifics but long on impression.","POSITIVE","3.5/5","207a42c9-a882-35d0-838e-7782cc22aeef"
2117497,"2012-12-06","Glenn Kenny","/critics/glenn-kenny","rotten",False,True,False,True,"/critics/source/2181","MSN Movies","http://movies.msn.com/movies/movie-critic-reviews/playing-for-keeps.2/","'Playing for Keeps' wants to run and kick feel-good moments through the goalposts, but it limps and wheezes from the opening faceoff until its final whistle, with a lot of effort expended to earn, and make, very few points.","NEGATIVE","2/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117514,"2012-12-06","James Berardinelli","/critics/james-berardinelli","rotten",False,True,False,False,"/critics/source/387","ReelViews","http://www.reelviews.net/php_review_template.php?identifier=2562","A sloppy, poorly focused comedy that wants to be about the relationship between a father and his 9-year old son but ends up being about nearly everything else.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117530,"2012-12-06","Rafer Guzman","/critics/rafer-guzman","rotten",False,True,False,True,"/critics/source/338","Newsday","http://www.newsday.com/entertainment/movies/playing-for-keeps-review-tepid-romance-1.4296235","Half the actors realize they're in a bit of Hollywood fluff, but others deliver emotional performances worthy of a serious drama. As for Butler, well, it's hard to say exactly what he's doing.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117536,"2012-12-06","Chris Hewitt","/critics/chris-hewitt","rotten",False,True,"",False,"/critics/source/600","St. Paul Pioneer Press","","Contrived and phony from beginning to end, ""Playing for Keeps"" never does make sense of its characters, who flip and flop from scene to scene.","NEGATIVE","1/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117542,"2012-12-06","Bill Goodykoontz","/critics/bill-goodykoontz","rotten",False,True,False,True,"/critics/source/642","Arizona Republic","http://www.azcentral.com/thingstodo/movies/articles/20121205playing-for-keeps-movie-review-goodykoontz.html","Not only is it not funny and not particularly romantic, it treats women like idiots.","NEGATIVE","1.5/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117555,"2012-12-06","Louis Black","/critics/louis-black","rotten",False,True,False,True,"/critics/source/28","Austin Chronicle","http://www.austinchronicle.com/calendar/film/2012-12-07/playing-for-keeps/","It is perplexing as to how such an unambitious, paint-by-numbers work got made.","NEGATIVE","2/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117558,"2012-12-06","Jay Stone","/critics/jay-stone","rotten",False,True,"",False,"/critics/source/920","Canada.com","","[Playing for Keeps is] a mushy-headed vehicle for what are supposed to be a lot of high-voltage star turns. Nothing much makes sense, but look at all the celebrities. This would be better if they had anything interesting, or appropriate, to do.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117584,"2012-12-06","Norman Wilner","/critics/norman-wilner","rotten",False,True,"",False,"/critics/source/2407","NOW Toronto","","Playing For Keeps isn't that bad; Muccino simply doesn't know how to fix the script or manage his actors, and the whole thing just sort of sputters out.","NEGATIVE","2/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117591,"2012-12-06","Jon Niccum","/critics/jon-niccum","rotten",False,True,False,False,"/critics/source/242","Kansas City Star","http://www.kansascity.com/2012/12/06/3950148/playing-for-keeps-is-not-a-keeper.html","It's comforting to know that American culture has progressed to where soccer routinely joins baseball, football and basketball as a backdrop for forgettable romantic comedies.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117607,"2012-12-06","Elizabeth Weitzman","/critics/elizabeth-weitzman","rotten",False,True,False,True,"/critics/source/586","New York Daily News","http://www.nydailynews.com/entertainment/tv-movies/movie-review-playing-article-1.1214889","Perhaps, if this movie fails, studios will finally accept that we all deserve better.","NEGATIVE","2/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117626,"2012-12-06","Alonso Duralde","/critics/alonso-duralde","rotten",False,True,False,True,"/critics/source/2205","TheWrap","http://www.thewrap.com/movies/column-post/playing-keeps-review-soccer-rom-com-extended-penalty-kick-groin-68246","This rock-stupid combination of family schmaltz and horny-MILF male fantasy does this charismatic leading man (and everyone else involved) no favors.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117632,"2012-12-06","Claudia Puig","/critics/claudia-puig","rotten",False,True,False,True,"/critics/source/464","USA Today","http://www.usatoday.com/story/life/movies/2012/12/06/playing-for-keeps-review/1727581/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+UsatodaycomMovies-TopStories+%28Life+-+Movies+-+Top+Stories%29&utm_content=Google+Reader","Playing for Keeps is a throwaway movie if ever there was one.","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117646,"2012-12-06","Mark Jenkins","/critics/mark-jenkins","rotten",False,True,False,True,"/critics/source/2070","NPR","http://www.npr.org/2012/12/06/166198475/playing-for-keeps-but-without-much-panache?ft=1&f=1045","Is it a heartwarming romantic drama? Or a cynical sex and sports comedy? There is no wrong answer, dear ticket buyer.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117650,"2012-12-06","Matt Pais","/critics/matt-pais","rotten",False,True,False,False,"/critics/source/2394","RedEye","http://www.redeyechicago.com/entertainment/movies/redeye-playing-for-keeps-review-20121204,0,6664005.column","Awkwardly blends family comedy and sex farce and winds up with squat.","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117652,"2012-12-06","Peter Howell","/critics/peter-howell","rotten",False,True,False,True,"/critics/source/450","Toronto Star","http://www.thestar.com/entertainment/movies/article/1298775--playing-for-keeps-review-afraid-to-settle-down","Playing for Keeps doesn't play with a full deck.","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117654,"2012-12-06","Wesley Morris","/critics/wesley-morris","rotten",False,True,"",True,"/critics/source/44","Boston Globe","","This is modern movie stardom, and it's depressing: the romantic lead who could also be selling us body spray.","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117668,"2012-12-06","Scott Tobias","/critics/scott-tobias","rotten",False,True,False,True,"/critics/source/833","AV Club","http://www.avclub.com/articles/playing-for-keeps,89549/?utm_medium=RSS&utm_campaign=feeds&utm_source=channel_film","A bedroom farce without the farce, a fish-out-of-water comedy on sun-cracked lake-bed, a story of fatherly redemption that barely gets past the hair-mussing stage.","NEGATIVE","D-","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117669,"2012-12-06","Manohla Dargis","/critics/manohla-dargis","rotten",False,True,"",True,"/critics/source/337","New York Times","","None of it is especially credible or engaging.","NEGATIVE","1/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117670,"2012-12-06","Moira MacDonald","/critics/moira-macdonald","rotten",False,True,"",True,"/critics/source/505","Seattle Times","","""Playing for Keeps"" plods along pretty much as you'd expect. Its small pleasures come from the relaxed cast.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117677,"2012-12-06","Carrie Rickey","/critics/carrie-rickey","rotten",False,True,"",True,"/critics/source/361","Philadelphia Inquirer","","If Gerard Butler exudes rakish charm and Jessica Biel a charming flintiness, then why is Playing for Keeps so utterly charmless?","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117688,"2012-12-06","Betsy Sharkey","/critics/betsy-sharkey","rotten",False,True,False,True,"/critics/source/268","Los Angeles Times","http://www.latimes.com/entertainment/movies/moviesnow/la-et-mn-playing-for-keeps-review-20121207,0,5336818.story","At some point you hope [Butler] will find a movie that will give him the right material to make hearts truly beat faster.","NEGATIVE","2.5/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117703,"2012-12-06","Kirk Honeycutt","/critics/kirk-honeycutt","rotten",False,True,False,False,"/critics/source/2466","honeycuttshollywood.com","http://honeycuttshollywood.com/playing-for-keeps/","How can you stick Gerard Butler, Jessica Biel, Uma Thurman, Catherine Zeta-Jones, Dennis Quaid and Judy Greer in a comedy and come up so empty?","NEGATIVE","3","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117747,"2012-12-06","Dustin Putman","/critics/dustin-putman","rotten",False,True,False,False,"/critics/source/863","TheFilmFile.com","http://www.dustinputman.com/reviews/p/12_playingforkeeps.htm","An acceptable but very slim romantic comedy.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117748,"2012-12-06","Peter Sobczynski","/critics/peter-sobczynski","rotten",False,True,False,False,"/critics/source/141","eFilmCritic.com","http://www.efilmcritic.com/review.php?movie=22566&reviewer=389","As boldly original as its title, ""Playing For Keeps"" is an unconscionable waste of time and talent--the kind of film seemingly designed to appear on a cable channel that you just had deleted from your package.","NEGATIVE","1/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117749,"2012-12-06","Mick LaSalle","/critics/mick-lasalle","rotten",False,True,False,True,"/critics/source/402","San Francisco Chronicle","http://www.sfgate.com/movies/article/Playing-for-Keeps-review-A-trifle-4097539.php","For a trifle - one that probably looked like one on the printed page, too - ""Playing for Keeps"" somehow attracted a strong cast.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117772,"2012-12-06","Rebecca Murray","/critics/rebecca-murray","rotten",False,True,False,False,"/critics/source/1218","About.com","http://movies.about.com/od/playingforkeeps/fr/movie-review.htm","There's absolutely no reason to waste time playing around with Playing for Keeps.","NEGATIVE","F","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117817,"2012-12-07","Farran Smith Nehme","/critics/farran-smith-nehme","rotten",False,True,False,True,"/critics/source/336","New York Post","http://www.nypost.com/p/entertainment/movies/heleno_GfsoMR3kOhruaqn5tAtf2O?utm_medium=rss&utm_content=Movies","What you get instead of soccer is almost two hours of late-stage syphilis.","NEGATIVE","1.5/4","207a42c9-a882-35d0-838e-7782cc22aeef"
2117831,"2012-12-07","Gary Goldstein","/critics/gary-goldstein","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","http://www.latimes.com/entertainment/movies/moviesnow/la-et-mn-heleno-capsule-20121207,0,7730930.story","There's just so much one can care about this star athlete and his self-destructive journey.","POSITIVE","3/5","207a42c9-a882-35d0-838e-7782cc22aeef"
2117847,"2012-12-07","MaryAnn Johanson","/critics/maryann-johanson","rotten",False,True,False,False,"/critics/source/188","Flick Filosopher","https://www.flickfilosopher.com/2012/12/heleno-review.html","[C]uriously all but avoids the game -- except for a few opportunities for Heleno, a hothead with no self-control, to berate and abuse his teammates -- in favor of a lurid focus on his other public exploits.","NEGATIVE","","207a42c9-a882-35d0-838e-7782cc22aeef"
2117894,"2012-12-07","Eric Monder","/critics/eric-monder","fresh",True,False,False,False,"/critics/source/171","Film Journal International","http://www.filmjournal.com/filmjournal/content_display/reviews/specialty-releases/e3i1317df23e32bb7fc7fc8dcf20e078a48","Heleno might have been stronger by better avoiding the clichs of its genre-yet there are still benefits to this stylish work.","POSITIVE","","207a42c9-a882-35d0-838e-7782cc22aeef"
2117776,"2012-12-07","Mark Dujsik","/critics/mark-dujsik","rotten",False,True,False,False,"/critics/source/958","Mark Reviews Movies","http://www.markreviewsmovies.com/reviews/P/playingforkeeps-2012.htm","This is simply a groan-inducing comedy of errors about an accidental lothario mixed with a transparently predictable look at an irresponsible man forced to become [better].","NEGATIVE","1.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117786,"2012-12-07","Laura Clifford","/critics/laura-clifford","rotten",False,True,False,False,"/critics/source/386","Reeling Reviews","http://www.reelingreviews.com/playingforkeeps.htm","About the best thing to be said for this movie...is that it doesn't costar Katherine Heigl.","NEGATIVE","D+","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117789,"2012-12-07","Kyle Smith","/critics/kyle-smith","rotten",False,True,False,True,"/critics/source/336","New York Post","http://www.nypost.com/p/entertainment/movies/play_keep_away_with_keeps_qrt4FAAvI4JfxzZp6WYStO","One of those movies that comes ""straight from the heart"" - the heart of the hack screenwriter's manual that pushes formulaic structure to cover up a lack of compelling characters, genuine emotion or actual humor.","NEGATIVE","0.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117790,"2012-12-07","Tom Long","/critics/tom-long","rotten",False,True,False,True,"/critics/source/122","Detroit News","http://www.detroitnews.com/article/20121207/ENT02/212070303/1034/Movie-review-Predictable-vacuous-Playing-Keeps-can-t-score","It appears to be an empty-headed piffle of a film about a dashing former professional soccer star coaching his son's team and having affairs with an assortment of randy soccer moms. And that's precisely what it is.","NEGATIVE","D","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117791,"2012-12-07","Liam Lacey","/critics/liam-lacey","rotten",False,True,False,True,"/critics/source/662","Globe and Mail","http://www.theglobeandmail.com/arts/film/film-reviews/playing-for-keeps-what-do-you-call-a-rarely-romantic-unfunny-rom-com/article6050278/","Butler beware: In acting as in soccer, if you keep taking dives, sooner or later you pay the penalty.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117792,"2012-12-07","Ann Hornaday","/critics/ann-hornaday","rotten",False,True,False,True,"/critics/source/474","Washington Post","http://www.washingtonpost.com/gog/movies/playing-for-keeps,1209588/critic-review.html","An undistinguished, impact-free watch-checker that will soon be vaguely distracting transatlantic travelers who forgot to carry on their iPads.","NEGATIVE","1/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117793,"2012-12-07","Jim Slotek","/critics/jim-slotek","rotten",False,True,False,False,"/critics/source/234","Jam! Movies","http://jam.canoe.ca/Movies/Reviews/P/Playing_For_Keeps/2012/12/07/20414641.html","Another exercise in here's-the-woman-you-belong-with-and-we'll-just-delay-the-inevitable-for-90-minutes-before-you-stop-her-from-getting-on-that-plane.","NEGATIVE","3/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117804,"2012-12-07","Roger Ebert","/critics/roger-ebert","rotten",False,True,False,True,"/critics/source/67","Chicago Sun-Times","http://www.rogerebert.com/apps/pbcs.dll/article?AID=/20121205/REVIEWS/121209990/-1/RSS","A film that's pretty much from the assembly line.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117854,"2012-12-07","Sarah Sluis","/critics/sarah-sluis","rotten",False,True,False,False,"/critics/source/171","Film Journal International","http://www.filmjournal.com/filmjournal/content_display/reviews/major-releases/e3ie95e9ee526a370df087c5ec548f306bf","Bland romantic comedy is the cinematic equivalent of processed food.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117856,"2012-12-07","Rene Rodriguez","/critics/rene-rodriguez","rotten",False,True,False,False,"/critics/source/581","Miami Herald","http://www.miami.com/playing-keeps-pg-13-article","The only thing Playing for Keeps teaches us is: Guys, forget the bars and nightclubs. Soccer moms are where the action is.","NEGATIVE","1/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117859,"2012-12-07","Gary Wolcott","/critics/gary-wolcott","rotten",False,True,False,False,"/critics/source/2055","Tri-City Herald","http://www.tri-cityherald.com/2012/12/07/2195618/playing-for-keeps-shouldnt-be.html","Soccer moms will find eye candy Gerard Butler good to look at if they can stay awake through his movie.","NEGATIVE","2.5/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117864,"2012-12-07","Jeffrey Westhoff","/critics/jeffrey-westhoff","rotten",False,True,False,False,"/critics/source/1028","Northwest Herald (Crystal Lake, IL)","http://www.planitnorthwest.com/articles/2012/12/04/r_mt8abmwxtaekt7cfimufg/index.xml#.UMIeJGd40rc.facebook","At least 'Playing for Keeps' does a service for the late Rodney Dangerfield. His 'Ladybugs' is no longer the worst movie about a youth soccer coach.","NEGATIVE","1/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117866,"2012-12-07","Brian Orndorf","/critics/brian-orndorf","rotten",False,True,False,False,"/critics/source/2468","Blu-ray.com","http://www.blu-ray.com/Playing-for-Keeps/138092/?show=preview","At this point, I'm positive Gerard Butler selects his scripts by blindfolded dart throw.","NEGATIVE","D","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117877,"2012-12-07","Jim Judy","/critics/jim-judy","rotten",False,True,False,False,"/critics/source/411","Screen It!","http://www.screenit.com/ourtake/2012/playing_for_keeps.html","As the old saying goes, 'Well, that's two hours of my life I'll never get back.' Time is precious. Don't waste yours on a film like this. (Full Content Review for Parents also available)","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117878,"2012-12-07","Darren Franich","/critics/darren-franich","rotten",False,True,False,True,"/critics/source/150","Entertainment Weekly","http://www.ew.com/ew/article/0,,20654400,00.html","Playing for Keeps takes place in a tonally incoherent universe, constantly shifting between rom-com farce and mawkish family drama.","NEGATIVE","C-","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117880,"2012-12-07","S. Jhoanna Robledo","/critics/s-jhoanna-robledo","rotten",False,True,False,False,"/critics/source/1682","Common Sense Media","http://www.commonsensemedia.org/movie-reviews/playing-for-keeps","Ho-hum sports romcom lacks both laughs and chemistry.","NEGATIVE","2/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117916,"2012-12-07","Peter Canavese","/critics/peter-canavese","rotten",False,True,False,False,"/critics/source/1601","Groucho Reviews","http://grouchoreviews.com/reviews/4449","Another day at the Romantic Comedy Factory: '...Pull me down a Gerard Butler and a Jessica Biel, will ya?'","NEGATIVE",".5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117920,"2012-12-07","Melissa Anderson","/critics/melissa-anderson","rotten",False,True,False,True,"/critics/source/472","Village Voice","http://www.villagevoice.com/2012-12-05/film/playing-for-keeps/","I'll long be haunted by Dennis Quaid's manic performance as a palm-greasing dad who seems to be under the influence of bath salts ...","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117934,"2012-12-07","Jason Buchanan","/critics/jason-buchanan","fresh",True,False,False,False,"/critics/source/2501","TV Guide","http://movies.tvguide.com/detail/movie.aspx?tvobjectid=511601&more=ucmoviereview","It could be just the kind of pleasant surprise that leaves your inner cynic at a momentary loss for words.","POSITIVE","2.5/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117955,"2012-12-07","Richard Roeper","/critics/richard-roeper","rotten",False,True,False,True,"/critics/source/2163","Richard Roeper.com","http://www.richardroeper.com/reviews/playingforkeeps.aspx","Smarmy. Dopey. Sloppy. Lazy. Creepy. Tone-deaf. Predictable. Embarrassing. Lousy.","NEGATIVE","0/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117958,"2012-12-07","Todd Gilchrist","/critics/todd-gilchrist","rotten",False,True,False,False,"/critics/source/2480","Celebuzz","http://www.celebuzz.com/2012-12-07/playing-for-keeps-gerard-butler-and-jessica-biel-strike-out-in-this-sports-themed-rom-com-movie-review/","Playing For Keeps unfolds like a metaphorical deconstruction of his charms: a meandering, formulaic look at a former sports star confronted by an uncertain future as he continues to exploit the superficial things the world still seems to want from him.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117961,"2012-12-07","Leonard Maltin","/critics/leonard-maltin","fresh",True,False,False,True,"/critics/source/1221","leonardmaltin.com","http://blogs.indiewire.com/leonardmaltin/playing-for-keeps","It won't be up for any Oscars, nor will it score points for originality, but it's harmless enough fare for its target audience.","POSITIVE","2.1/2","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2117996,"2012-12-07","Daniel M. Kimmel","/critics/daniel-m-kimmel","rotten",False,True,False,False,"/critics/source/1819","Sci-Fi Movie Page","http://northshoremovies.wordpress.com/2012/12/07/review-playing-for-keeps/","Like undercooked leftovers, it makes you wish they had spent a little more time getting some heat into it.","NEGATIVE","2.5/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2118049,"2012-12-08","Avi Offer","/critics/avi-offer","fresh",True,False,False,False,"/critics/source/2162","NYC Movie Guru","http://nycmovieguru.com/dec7th12.html#heleno","A shallow glimpse into the life of Heleno de Freitas that's anchored by breathtaking black-and-white cinematography and a bravura, raw performance by Rodrigo Santoro. It ultimately nourishes your heart more than your mind.","POSITIVE","7.04/10","207a42c9-a882-35d0-838e-7782cc22aeef"
2118002,"2012-12-08","Cynthia Fuchs","/critics/cynthia-fuchs","rotten",False,True,False,False,"/critics/source/368","PopMatters","http://www.popmatters.com/pm/review/166143-playing-for-keeps-get-me-out-of-here/","George is desperate, a point hammered home when, as he's recording a sportscasting demo, his concentration is broken by a phone call from a debt collector.","NEGATIVE","","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2118024,"2012-12-08","Sean P. Means","/critics/sean-p-means","rotten",False,True,False,False,"/critics/source/857","Salt Lake Tribune","http://www.sltrib.com/sltrib/entertainment2/55400877-223/george-keeps-playing-soccer.html.csp","Director Gabriele Muccino can't decide whether Robbie Fox's script should be played as sex farce or heart-tugging romance - and splitting the difference is a loser both ways.","NEGATIVE","2/4","569cf98d-538a-3a4b-89b3-fc638b252dd9"
2118060,"2012-12-08","Brent Simon","/critics/brent-simon","rotten",False,True,False,False,"/critics/source/1069","Screen International","http://www.screendaily.com/reviews/the-latest/playing-for-keeps/5049766.article","What could have been a more complicated and contemporary suburban spin on Alfie feels like a lazy and anonymous daydream postcard of discord and resolution.","NEGATIVE","1.5/5","569cf98d-538a-3a4b-89b3-fc638b252dd9"
